Date,AAPL,AMZN,FB,GOOGL,NFLX,^GSPC
2018-01-16,44.04750061035156,1304.8599853515625,178.38999938964844,1130.699951171875,221.52999877929688,2776.419921875
2018-01-17,44.775001525878906,1295.0,177.60000610351562,1139.0999755859375,217.5,2802.56005859375
2018-01-18,44.814998626708984,1293.3199462890625,179.8000030517578,1135.969970703125,220.3300018310547,2798.030029296875
2018-01-19,44.6150016784668,1294.5799560546875,181.2899932861328,1143.5,220.4600067138672,2810.300048828125
2018-01-22,44.25,1327.31005859375,185.3699951171875,1164.1600341796875,227.5800018310547,2832.969970703125
2018-01-23,44.2599983215332,1362.5400390625,189.35000610351562,1176.1700439453125,250.2899932861328,2839.1298828125
2018-01-24,43.55500030517578,1357.510009765625,186.5500030517578,1171.2900390625,261.29998779296875,2837.5400390625
2018-01-25,42.77750015258789,1377.949951171875,187.47999572753906,1182.1400146484375,269.70001220703125,2839.25
2018-01-26,42.877498626708984,1402.050048828125,190.0,1187.56005859375,274.6000061035156,2872.8701171875
2018-01-29,41.9900016784668,1417.6800537109375,185.97999572753906,1186.47998046875,284.5899963378906,2853.530029296875
2018-01-30,41.74250030517578,1437.8199462890625,187.1199951171875,1177.3699951171875,278.79998779296875,2822.429931640625
2018-01-31,41.85749816894531,1450.8900146484375,186.88999938964844,1182.219970703125,270.29998779296875,2823.81005859375
2018-02-01,41.94499969482422,1390.0,193.08999633789062,1181.5899658203125,265.07000732421875,2821.97998046875
2018-02-02,40.125,1429.949951171875,190.27999877929688,1119.199951171875,267.42999267578125,2762.1298828125
2018-02-05,39.122501373291016,1390.0,181.25999450683594,1062.3900146484375,254.25999450683594,2648.93994140625
2018-02-06,40.75749969482422,1442.8399658203125,185.30999755859375,1084.4300537109375,265.7200012207031,2695.139892578125
2018-02-07,39.8849983215332,1416.780029296875,180.17999267578125,1055.4100341796875,264.55999755859375,2681.659912109375
2018-02-08,38.787498474121094,1350.5,171.5800018310547,1007.7100219726562,250.10000610351562,2581.0
2018-02-09,39.102500915527344,1339.5999755859375,176.11000061035156,1046.27001953125,249.47000122070312,2619.550048828125
2018-02-12,40.6775016784668,1386.22998046875,176.41000366210938,1054.56005859375,257.95001220703125,2656.0
2018-02-13,41.084999084472656,1414.510009765625,173.14999389648438,1054.1400146484375,258.2699890136719,2662.93994140625
2018-02-14,41.842498779296875,1451.050048828125,179.52000427246094,1072.699951171875,266.0,2698.6298828125
2018-02-15,43.247501373291016,1461.760009765625,179.9600067138672,1091.3599853515625,280.2699890136719,2731.199951171875
2018-02-16,43.10749816894531,1448.68994140625,177.36000061035156,1095.5,278.5199890136719,2732.219970703125
2018-02-20,42.962501525878906,1468.3499755859375,176.00999450683594,1103.5899658203125,278.54998779296875,2716.260009765625
2018-02-21,42.76750183105469,1482.9200439453125,177.91000366210938,1113.75,281.0400085449219,2701.330078125
2018-02-22,43.125,1485.3399658203125,178.99000549316406,1109.9000244140625,278.1400146484375,2703.9599609375
2018-02-23,43.875,1500.0,183.2899932861328,1128.0899658203125,285.92999267578125,2747.300048828125
2018-02-26,44.74250030517578,1521.949951171875,184.92999267578125,1143.699951171875,294.1600036621094,2779.60009765625
2018-02-27,44.59749984741211,1511.97998046875,181.4600067138672,1117.510009765625,290.6099853515625,2744.280029296875
2018-02-28,44.529998779296875,1512.449951171875,178.32000732421875,1103.9200439453125,291.3800048828125,2713.830078125
2018-03-01,43.75,1493.449951171875,175.94000244140625,1071.4100341796875,290.3900146484375,2677.669921875
2018-03-02,44.0525016784668,1500.25,176.6199951171875,1084.1400146484375,301.04998779296875,2691.25
2018-03-05,44.20500183105469,1523.6099853515625,180.39999389648438,1094.760009765625,315.0,2720.93994140625
2018-03-06,44.16749954223633,1537.6400146484375,179.77999877929688,1100.9000244140625,325.2200012207031,2728.1201171875
2018-03-07,43.75749969482422,1545.0,183.7100067138672,1115.0400390625,321.1600036621094,2726.800048828125
2018-03-08,44.23500061035156,1551.8599853515625,182.33999633789062,1129.3800048828125,317.0,2738.969970703125
2018-03-09,44.994998931884766,1578.8900146484375,185.22999572753906,1160.8399658203125,331.44000244140625,2786.570068359375
2018-03-12,45.43000030517578,1598.3900146484375,184.75999450683594,1165.9300537109375,321.29998779296875,2783.02001953125
2018-03-13,44.99250030517578,1588.1800537109375,181.8800048828125,1139.9100341796875,315.8800048828125,2765.31005859375
2018-03-14,44.61000061035156,1591.0,184.19000244140625,1148.8900146484375,321.54998779296875,2749.47998046875
2018-03-15,44.662498474121094,1582.3199462890625,183.86000061035156,1150.6099853515625,321.0899963378906,2747.330078125
2018-03-16,44.505001068115234,1571.6800537109375,185.08999633789062,1134.4200439453125,318.45001220703125,2752.010009765625
2018-03-19,43.82500076293945,1544.9300537109375,172.55999755859375,1100.0699462890625,313.4800109863281,2712.919921875
2018-03-20,43.810001373291016,1586.510009765625,168.14999389648438,1095.800048828125,317.5,2716.93994140625
2018-03-21,42.817501068115234,1581.8599853515625,169.38999938964844,1094.0,316.4800109863281,2711.929931640625
2018-03-22,42.212501525878906,1544.9200439453125,164.88999938964844,1053.1500244140625,306.70001220703125,2643.68994140625
2018-03-23,41.23500061035156,1495.56005859375,159.38999938964844,1026.550048828125,300.94000244140625,2588.260009765625
2018-03-26,43.192501068115234,1555.8599853515625,160.05999755859375,1054.0899658203125,320.3500061035156,2658.550048828125
2018-03-27,42.084999084472656,1497.050048828125,152.22000122070312,1006.9400024414062,300.69000244140625,2612.6201171875
2018-03-28,41.619998931884766,1431.4200439453125,153.02999877929688,1005.1799926757812,285.7699890136719,2605.0
2018-03-29,41.94499969482422,1447.3399658203125,159.7899932861328,1037.1400146484375,295.3500061035156,2640.8701171875
2018-04-02,41.66999816894531,1371.989990234375,155.38999938964844,1012.6300048828125,280.2900085449219,2581.8798828125
2018-04-03,42.09749984741211,1392.050048828125,156.11000061035156,1018.6799926757812,283.6700134277344,2614.449951171875
2018-04-04,42.90250015258789,1410.5699462890625,155.10000610351562,1029.7099609375,288.94000244140625,2644.68994140625
2018-04-05,43.20000076293945,1451.75,159.33999633789062,1032.6400146484375,293.9700012207031,2662.840087890625
2018-04-06,42.095001220703125,1405.22998046875,157.1999969482422,1009.9500122070312,288.8500061035156,2604.469970703125
2018-04-09,42.51250076293945,1406.0799560546875,157.92999267578125,1020.0900268554688,289.92999267578125,2613.159912109375
2018-04-10,43.3125,1436.219970703125,165.0399932861328,1036.5,298.07000732421875,2656.8701171875
2018-04-11,43.11000061035156,1427.050048828125,166.32000732421875,1025.06005859375,303.6700134277344,2642.18994140625
2018-04-12,43.53499984741211,1448.5,163.8699951171875,1037.2900390625,309.25,2663.989990234375
2018-04-13,43.682498931884766,1430.7900390625,164.52000427246094,1036.0400390625,311.6499938964844,2656.300048828125
2018-04-16,43.95500183105469,1441.5,164.8300018310547,1046.0999755859375,307.7799987792969,2677.840087890625
2018-04-17,44.560001373291016,1503.8299560546875,168.66000366210938,1079.3599853515625,336.05999755859375,2706.389892578125
2018-04-18,44.459999084472656,1527.8399658203125,166.36000061035156,1075.3900146484375,334.5199890136719,2708.639892578125
2018-04-19,43.20000076293945,1556.9100341796875,168.10000610351562,1089.449951171875,332.70001220703125,2693.1298828125
2018-04-20,41.43000030517578,1527.489990234375,166.27999877929688,1077.3199462890625,327.7699890136719,2670.139892578125
2018-04-23,41.310001373291016,1517.8599853515625,165.83999633789062,1073.81005859375,318.69000244140625,2670.2900390625
2018-04-24,40.73500061035156,1460.0899658203125,159.69000244140625,1022.6400146484375,307.0199890136719,2634.56005859375
2018-04-25,40.912498474121094,1460.1700439453125,159.69000244140625,1022.989990234375,305.760009765625,2639.39990234375
2018-04-26,41.05500030517578,1517.9599609375,174.16000366210938,1043.31005859375,313.9800109863281,2666.93994140625
2018-04-27,40.58000183105469,1572.6199951171875,173.58999633789062,1031.449951171875,311.760009765625,2669.909912109375
2018-04-30,41.314998626708984,1566.1300048828125,172.0,1018.5800170898438,312.4599914550781,2648.050048828125
2018-05-01,42.275001525878906,1582.260009765625,173.86000061035156,1040.75,313.29998779296875,2654.800048828125
2018-05-02,44.14250183105469,1569.6800537109375,176.07000732421875,1026.050048828125,313.3599853515625,2635.669921875
2018-05-03,44.22249984741211,1572.0799560546875,174.02000427246094,1026.300048828125,311.69000244140625,2629.72998046875
2018-05-04,45.95750045776367,1580.949951171875,176.61000061035156,1051.0,320.0899963378906,2663.419921875
2018-05-07,46.290000915527344,1600.1400146484375,177.97000122070312,1059.4599609375,326.260009765625,2672.6298828125
2018-05-08,46.51250076293945,1592.3900146484375,178.9199981689453,1058.5899658203125,326.8900146484375,2671.919921875
2018-05-09,46.84000015258789,1608.0,182.66000366210938,1088.949951171875,330.29998779296875,2697.7900390625
2018-05-10,47.5099983215332,1609.0799560546875,185.52999877929688,1105.469970703125,329.6000061035156,2723.070068359375
2018-05-11,47.147499084472656,1602.9100341796875,186.99000549316406,1103.3800048828125,326.4599914550781,2727.719970703125
2018-05-14,47.037498474121094,1601.5400390625,186.63999938964844,1106.5999755859375,328.5299987792969,2730.1298828125
2018-05-15,46.61000061035156,1576.1199951171875,184.32000732421875,1084.8699951171875,326.1300048828125,2711.449951171875
2018-05-16,47.04499816894531,1587.280029296875,183.1999969482422,1084.0899658203125,328.19000244140625,2722.4599609375
2018-05-17,46.747501373291016,1581.760009765625,183.75999450683594,1081.260009765625,325.2200012207031,2720.1298828125
2018-05-18,46.57749938964844,1574.3699951171875,182.67999267578125,1069.6400146484375,324.17999267578125,2712.969970703125
2018-05-21,46.907501220703125,1585.4599609375,184.49000549316406,1084.010009765625,331.82000732421875,2733.010009765625
2018-05-22,46.790000915527344,1581.4000244140625,183.8000030517578,1075.31005859375,331.6199951171875,2724.43994140625
2018-05-23,47.09000015258789,1601.8599853515625,186.89999389648438,1085.9599609375,344.7200012207031,2733.2900390625
2018-05-24,47.037498474121094,1603.0699462890625,185.92999267578125,1085.449951171875,349.2900085449219,2727.760009765625
2018-05-25,47.14500045776367,1610.1500244140625,184.9199981689453,1084.0799560546875,351.2900085449219,2721.330078125
2018-05-29,46.974998474121094,1612.8699951171875,185.74000549316406,1068.0699462890625,349.7300109863281,2689.860107421875
2018-05-30,46.875,1624.8900146484375,187.6699981689453,1077.469970703125,353.5400085449219,2724.010009765625
2018-05-31,46.717498779296875,1629.6199951171875,191.77999877929688,1100.0,351.6000061035156,2705.27001953125
2018-06-01,47.560001373291016,1641.5400390625,193.99000549316406,1135.0,359.92999267578125,2734.6201171875
2018-06-04,47.95750045776367,1665.27001953125,193.27999877929688,1153.0400390625,361.80999755859375,2746.8701171875
2018-06-05,48.32749938964844,1696.3499755859375,192.94000244140625,1151.02001953125,365.79998779296875,2748.800048828125
2018-06-06,48.494998931884766,1695.75,191.33999633789062,1146.949951171875,367.45001220703125,2772.35009765625
2018-06-07,48.3650016784668,1689.300048828125,188.17999267578125,1134.4200439453125,361.3999938964844,2770.3701171875
2018-06-08,47.92499923706055,1683.989990234375,189.10000610351562,1132.7099609375,360.57000732421875,2779.030029296875
2018-06-11,47.807498931884766,1689.1199951171875,191.5399932861328,1140.9000244140625,361.45001220703125,2782.0
2018-06-12,48.06999969482422,1698.75,192.39999389648438,1148.18994140625,363.8299865722656,2786.85009765625
2018-06-13,47.67499923706055,1704.8599853515625,192.41000366210938,1144.22998046875,379.92999267578125,2775.6298828125
2018-06-14,47.70000076293945,1723.8599853515625,196.80999755859375,1160.1099853515625,392.8699951171875,2782.489990234375
2018-06-15,47.209999084472656,1715.969970703125,195.85000610351562,1159.27001953125,391.9800109863281,2779.659912109375
2018-06-18,47.185001373291016,1723.7900390625,198.30999755859375,1183.5799560546875,390.3999938964844,2773.75
2018-06-19,46.42250061035156,1734.780029296875,197.49000549316406,1178.68994140625,404.9800109863281,2762.590087890625
2018-06-20,46.625,1750.0799560546875,202.0,1184.0699462890625,416.760009765625,2767.320068359375
2018-06-21,46.3650016784668,1730.219970703125,201.5,1169.43994140625,415.44000244140625,2749.760009765625
2018-06-22,46.22999954223633,1715.6700439453125,201.74000549316406,1169.2900390625,411.0899963378906,2754.8798828125
2018-06-25,45.54249954223633,1663.1500244140625,196.35000610351562,1139.280029296875,384.4800109863281,2717.070068359375
2018-06-26,46.10749816894531,1691.0899658203125,199.0,1132.6199951171875,399.3900146484375,2723.06005859375
2018-06-27,46.040000915527344,1660.510009765625,195.83999633789062,1116.93994140625,390.3900146484375,2699.6298828125
2018-06-28,46.375,1701.449951171875,196.22999572753906,1126.780029296875,395.4200134277344,2716.31005859375
2018-06-29,46.27750015258789,1699.800048828125,194.32000732421875,1129.18994140625,391.42999267578125,2718.3701171875
2018-07-02,46.79499816894531,1713.780029296875,197.36000061035156,1142.1099853515625,398.17999267578125,2726.7099609375
2018-07-03,45.97999954223633,1693.9599609375,192.72999572753906,1116.280029296875,390.5199890136719,2713.219970703125
2018-07-05,46.349998474121094,1699.72998046875,198.4499969482422,1141.2900390625,398.3900146484375,2736.610107421875
2018-07-06,46.99250030517578,1710.6300048828125,203.22999572753906,1155.0799560546875,408.25,2759.820068359375
2018-07-09,47.64500045776367,1739.02001953125,204.74000549316406,1167.280029296875,418.9700012207031,2784.169921875
2018-07-10,47.587501525878906,1743.0699462890625,203.5399932861328,1167.1400146484375,415.6300048828125,2793.840087890625
2018-07-11,46.970001220703125,1755.0,202.5399932861328,1171.4599609375,418.6499938964844,2774.02001953125
2018-07-12,47.75749969482422,1796.6199951171875,206.9199981689453,1201.260009765625,413.5,2798.2900390625
2018-07-13,47.83250045776367,1813.030029296875,207.32000732421875,1204.4200439453125,395.79998779296875,2801.31005859375
2018-07-16,47.727500915527344,1822.489990234375,207.22999572753906,1196.510009765625,400.4800109863281,2798.429931640625
2018-07-17,47.86249923706055,1843.9300537109375,209.99000549316406,1213.0799560546875,379.4800109863281,2809.550048828125
2018-07-18,47.599998474121094,1842.9200439453125,209.36000061035156,1212.9100341796875,375.1300048828125,2815.6201171875
2018-07-19,47.970001220703125,1812.969970703125,208.08999633789062,1199.0999755859375,364.2300109863281,2804.489990234375
2018-07-20,47.86000061035156,1813.699951171875,209.94000244140625,1197.8800048828125,361.04998779296875,2801.830078125
2018-07-23,47.90250015258789,1802.0,210.91000366210938,1211.0,362.6600036621094,2806.97998046875
2018-07-24,48.25,1829.239990234375,214.6699981689453,1258.1500244140625,357.32000732421875,2820.39990234375
2018-07-25,48.70500183105469,1863.6099853515625,217.5,1275.93994140625,362.8699951171875,2846.070068359375
2018-07-26,48.5525016784668,1808.0,176.25999450683594,1285.5,363.0899963378906,2837.43994140625
2018-07-27,47.744998931884766,1817.27001953125,174.88999938964844,1252.8900146484375,355.2099914550781,2818.820068359375
2018-07-30,47.477500915527344,1779.219970703125,171.05999755859375,1230.0400390625,334.9599914550781,2802.60009765625
2018-07-31,47.5724983215332,1777.43994140625,172.5800018310547,1227.219970703125,337.45001220703125,2816.2900390625
2018-08-01,50.375,1797.1700439453125,171.64999389648438,1232.989990234375,338.3800048828125,2813.360107421875
2018-08-02,51.84749984741211,1834.3299560546875,176.3699951171875,1241.1300048828125,344.5,2827.219970703125
2018-08-03,51.997501373291016,1823.2900390625,177.77999877929688,1238.1600341796875,343.0899963378906,2840.35009765625
2018-08-06,52.26750183105469,1847.75,185.69000244140625,1237.6700439453125,350.9200134277344,2850.39990234375
2018-08-07,51.77750015258789,1862.47998046875,183.80999755859375,1255.8399658203125,351.8299865722656,2858.449951171875
2018-08-08,51.8125,1886.52001953125,185.17999267578125,1261.3299560546875,347.6099853515625,2857.699951171875
2018-08-09,52.220001220703125,1898.52001953125,183.08999633789062,1264.4599609375,349.3599853515625,2853.580078125
2018-08-10,51.88249969482422,1886.300048828125,180.25999450683594,1252.510009765625,345.8699951171875,2833.280029296875
2018-08-13,52.217498779296875,1896.199951171875,180.0500030517578,1248.6400146484375,341.30999755859375,2821.929931640625
2018-08-14,52.4375,1919.6500244140625,181.11000061035156,1258.1400146484375,337.489990234375,2839.9599609375
2018-08-15,52.560001373291016,1882.6199951171875,179.52999877929688,1232.219970703125,326.3999938964844,2818.3701171875
2018-08-16,53.33000183105469,1886.52001953125,174.6999969482422,1224.06005859375,322.44000244140625,2840.68994140625
2018-08-17,54.39500045776367,1882.219970703125,173.8000030517578,1215.8499755859375,316.7799987792969,2850.1298828125
2018-08-20,53.8650016784668,1876.7099609375,172.5,1221.949951171875,327.7300109863281,2857.050048828125
2018-08-21,53.7599983215332,1883.4200439453125,172.6199951171875,1217.4100341796875,338.0199890136719,2862.9599609375
2018-08-22,53.76250076293945,1904.9000244140625,173.63999938964844,1221.75,344.44000244140625,2861.820068359375
2018-08-23,53.872501373291016,1902.9000244140625,172.89999389648438,1221.1600341796875,339.1700134277344,2856.97998046875
2018-08-24,54.040000915527344,1905.3900146484375,174.64999389648438,1236.75,358.82000732421875,2874.68994140625
2018-08-27,54.48500061035156,1927.6800537109375,177.4600067138672,1256.27001953125,364.5799865722656,2896.739990234375
2018-08-28,54.92499923706055,1932.8199462890625,176.25999450683594,1245.8599853515625,368.489990234375,2897.52001953125
2018-08-29,55.744998931884766,1998.0999755859375,175.89999389648438,1264.6500244140625,368.0400085449219,2914.0400390625
2018-08-30,56.25749969482422,2002.3800048828125,177.63999938964844,1254.43994140625,370.9800109863281,2901.1298828125
2018-08-31,56.907501220703125,2012.7099609375,175.72999572753906,1231.800048828125,367.67999267578125,2901.52001953125
2018-09-04,57.09000015258789,2039.510009765625,171.16000366210938,1211.31005859375,363.6000061035156,2896.719970703125
2018-09-05,56.717498779296875,1994.8199462890625,167.17999267578125,1199.0999755859375,341.17999267578125,2888.60009765625
2018-09-06,55.775001525878906,1958.31005859375,162.52999877929688,1183.989990234375,346.4599914550781,2878.050048828125
2018-09-07,55.32500076293945,1952.0699462890625,163.0399932861328,1177.5899658203125,348.67999267578125,2871.679931640625
2018-09-10,54.58250045776367,1939.010009765625,164.17999267578125,1175.06005859375,348.4100036621094,2877.1298828125
2018-09-11,55.962501525878906,1987.1500244140625,165.94000244140625,1189.989990234375,355.92999267578125,2887.889892578125
2018-09-12,55.26750183105469,1990.0,162.0,1171.5999755859375,369.95001220703125,2888.919921875
2018-09-13,56.602500915527344,1989.8699951171875,161.36000061035156,1182.1400146484375,368.1499938964844,2904.179931640625
2018-09-14,55.959999084472656,1970.18994140625,162.32000732421875,1177.97998046875,364.55999755859375,2904.97998046875
2018-09-17,54.470001220703125,1908.030029296875,160.5800018310547,1159.8299560546875,350.3500061035156,2888.800048828125
2018-09-18,54.560001373291016,1941.050048828125,160.3000030517578,1167.1099853515625,367.6499938964844,2904.31005859375
2018-09-19,54.592498779296875,1926.4200439453125,163.05999755859375,1174.27001953125,366.9599914550781,2907.949951171875
2018-09-20,55.00749969482422,1944.300048828125,166.02000427246094,1191.5699462890625,365.3599853515625,2930.75
2018-09-21,54.415000915527344,1915.010009765625,162.92999267578125,1172.1199951171875,361.19000244140625,2929.669921875
2018-09-24,55.1974983215332,1934.3599853515625,165.41000366210938,1179.56005859375,369.6099853515625,2919.3701171875
2018-09-25,55.54750061035156,1974.550048828125,164.91000366210938,1193.8900146484375,369.42999267578125,2915.56005859375
2018-09-26,55.10499954223633,1974.8499755859375,166.9499969482422,1194.06005859375,377.8800048828125,2905.969970703125
2018-09-27,56.23749923706055,2012.97998046875,168.83999633789062,1207.3599853515625,380.7099914550781,2914.0
2018-09-28,56.435001373291016,2003.0,164.4600067138672,1207.0799560546875,374.1300048828125,2913.97998046875
2018-10-01,56.814998626708984,2004.3599853515625,162.44000244140625,1208.530029296875,381.42999267578125,2924.590087890625
2018-10-02,57.31999969482422,1971.31005859375,159.3300018310547,1207.6400146484375,377.1400146484375,2923.429931640625
2018-10-03,58.01750183105469,1952.760009765625,162.42999267578125,1211.530029296875,377.04998779296875,2925.510009765625
2018-10-04,56.997501373291016,1909.4200439453125,158.85000610351562,1177.0699462890625,363.6499938964844,2901.610107421875
2018-10-05,56.0724983215332,1889.6500244140625,157.3300018310547,1167.8299560546875,351.3500061035156,2885.570068359375
2018-10-08,55.942501068115234,1864.4200439453125,157.25,1155.9200439453125,349.1000061035156,2884.429931640625
2018-10-09,56.717498779296875,1870.3199462890625,157.89999389648438,1145.1700439453125,355.7099914550781,2880.340087890625
2018-10-10,54.09000015258789,1755.25,151.3800048828125,1092.1600341796875,325.8900146484375,2785.679931640625
2018-10-11,53.61249923706055,1719.3599853515625,153.35000610351562,1090.739990234375,321.1000061035156,2728.3701171875
2018-10-12,55.52750015258789,1788.6099853515625,153.74000549316406,1120.5400390625,339.55999755859375,2767.1298828125
2018-10-15,54.34000015258789,1760.949951171875,153.52000427246094,1102.43994140625,333.1300048828125,2750.7900390625
2018-10-16,55.537498474121094,1819.9599609375,158.77999877929688,1133.0799560546875,346.3999938964844,2809.919921875
2018-10-17,55.29750061035156,1831.72998046875,159.4199981689453,1127.5899658203125,364.70001220703125,2809.2099609375
2018-10-18,54.005001068115234,1770.719970703125,154.9199981689453,1097.9100341796875,346.7099914550781,2768.780029296875
2018-10-19,54.82749938964844,1764.030029296875,154.0500030517578,1105.1800537109375,332.6700134277344,2767.780029296875
2018-10-22,55.162498474121094,1789.300048828125,154.77999877929688,1111.3699951171875,329.5400085449219,2755.8798828125
2018-10-23,55.682498931884766,1768.699951171875,154.38999938964844,1114.9100341796875,333.1600036621094,2740.68994140625
2018-10-24,53.772499084472656,1664.199951171875,146.0399932861328,1057.1199951171875,301.8299865722656,2656.10009765625
2018-10-25,54.95000076293945,1782.1700439453125,150.9499969482422,1103.5899658203125,312.8699951171875,2705.570068359375
2018-10-26,54.07500076293945,1642.81005859375,145.3699951171875,1083.75,299.8299865722656,2658.68994140625
2018-10-29,53.060001373291016,1538.8800048828125,142.08999633789062,1034.72998046875,284.8399963378906,2641.25
2018-10-30,53.32500076293945,1530.4200439453125,146.22000122070312,1049.510009765625,285.80999755859375,2682.6298828125
2018-10-31,54.71500015258789,1598.010009765625,151.7899932861328,1090.5799560546875,301.7799987792969,2711.739990234375
2018-11-01,55.55500030517578,1665.530029296875,151.75,1085.97998046875,317.3800048828125,2740.3701171875
2018-11-02,51.869998931884766,1665.530029296875,150.35000610351562,1071.489990234375,309.1000061035156,2723.06005859375
2018-11-05,50.397499084472656,1627.800048828125,148.67999267578125,1055.72998046875,315.44000244140625,2738.31005859375
2018-11-06,50.942501068115234,1642.81005859375,149.94000244140625,1069.5699462890625,310.8399963378906,2755.449951171875
2018-11-07,52.48749923706055,1755.489990234375,151.52999877929688,1108.239990234375,327.5,2813.889892578125
2018-11-08,52.122501373291016,1754.9100341796875,147.8699951171875,1094.6300048828125,317.9200134277344,2806.830078125
2018-11-09,51.11750030517578,1712.4300537109375,144.9600067138672,1077.02001953125,303.4700012207031,2781.010009765625
2018-11-12,48.54249954223633,1636.8499755859375,141.5500030517578,1049.3599853515625,294.07000732421875,2726.219970703125
2018-11-13,48.057498931884766,1631.1700439453125,142.16000366210938,1047.969970703125,294.3999938964844,2722.179931640625
2018-11-14,46.70000076293945,1599.010009765625,144.22000122070312,1054.5799560546875,286.7300109863281,2701.580078125
2018-11-15,47.852500915527344,1619.43994140625,143.85000610351562,1071.050048828125,290.05999755859375,2730.199951171875
2018-11-16,48.38249969482422,1593.4100341796875,139.52999877929688,1068.27001953125,286.2099914550781,2736.27001953125
2018-11-19,46.46500015258789,1512.2900390625,131.5500030517578,1027.4200439453125,270.6000061035156,2690.72998046875
2018-11-20,44.244998931884766,1495.4599609375,132.42999267578125,1030.449951171875,266.9800109863281,2641.889892578125
2018-11-21,44.19499969482422,1516.72998046875,134.82000732421875,1043.4300537109375,262.1300048828125,2649.929931640625
2018-11-23,43.0724983215332,1502.06005859375,131.72999572753906,1030.0999755859375,258.82000732421875,2632.56005859375
2018-11-26,43.654998779296875,1581.3299560546875,136.3800048828125,1055.93994140625,261.42999267578125,2673.449951171875
2018-11-27,43.560001373291016,1581.4200439453125,135.0,1052.280029296875,266.6300048828125,2682.169921875
2018-11-28,45.23500061035156,1677.75,136.75999450683594,1091.7900390625,282.6499938964844,2743.7900390625
2018-11-29,44.88750076293945,1673.5699462890625,138.67999267578125,1094.5799560546875,288.75,2737.800048828125
2018-11-30,44.64500045776367,1690.1700439453125,140.61000061035156,1109.6500244140625,286.1300048828125,2760.169921875
2018-12-03,46.20500183105469,1772.3599853515625,141.08999633789062,1116.3599853515625,290.29998779296875,2790.3701171875
2018-12-04,44.17250061035156,1668.4000244140625,137.92999267578125,1062.469970703125,275.3299865722656,2700.06005859375
2018-12-06,43.68000030517578,1699.18994140625,139.6300048828125,1078.0799560546875,282.8800048828125,2695.949951171875
2018-12-07,42.122501373291016,1629.1300048828125,137.4199981689453,1046.5799560546875,265.1400146484375,2633.080078125
2018-12-10,42.400001525878906,1641.030029296875,141.85000610351562,1053.1800537109375,269.70001220703125,2637.719970703125
2018-12-11,42.157501220703125,1643.239990234375,142.0800018310547,1061.6500244140625,265.32000732421875,2636.780029296875
2018-12-12,42.275001525878906,1663.5400390625,144.5,1073.72998046875,274.8800048828125,2651.070068359375
2018-12-13,42.73749923706055,1658.3800048828125,145.00999450683594,1073.5400390625,276.0199890136719,2650.5400390625
2018-12-14,41.369998931884766,1591.9100341796875,144.05999755859375,1051.7099609375,266.8399963378906,2599.949951171875
2018-12-17,40.98500061035156,1520.9100341796875,140.19000244140625,1025.6500244140625,262.79998779296875,2545.93994140625
2018-12-18,41.51750183105469,1551.47998046875,143.66000366210938,1043.4100341796875,270.94000244140625,2546.159912109375
2018-12-19,40.22249984741211,1495.0799560546875,133.24000549316406,1035.4599609375,266.7699890136719,2506.9599609375
2018-12-20,39.20750045776367,1460.8299560546875,133.39999389648438,1023.5800170898438,260.5799865722656,2467.419921875
2018-12-21,37.682498931884766,1377.449951171875,124.94999694824219,991.25,246.38999938964844,2416.6201171875
2018-12-24,36.70750045776367,1343.9599609375,124.05999755859375,984.6699829101562,233.8800048828125,2351.10009765625
2018-12-26,39.29249954223633,1470.9000244140625,134.17999267578125,1047.8499755859375,253.6699981689453,2467.699951171875
2018-12-27,39.037498474121094,1461.6400146484375,134.52000427246094,1052.9000244140625,255.57000732421875,2488.830078125
2018-12-28,39.057498931884766,1478.02001953125,133.1999969482422,1046.6800537109375,256.0799865722656,2485.739990234375
2018-12-31,39.435001373291016,1501.969970703125,131.08999633789062,1044.9599609375,267.6600036621094,2506.85009765625
2019-01-02,39.47999954223633,1539.1300048828125,135.67999267578125,1054.6800537109375,267.6600036621094,2510.030029296875
2019-01-03,35.54750061035156,1500.280029296875,131.74000549316406,1025.469970703125,271.20001220703125,2447.889892578125
2019-01-04,37.064998626708984,1575.3900146484375,137.9499969482422,1078.0699462890625,297.57000732421875,2531.93994140625
2019-01-07,36.98249816894531,1629.510009765625,138.0500030517578,1075.9200439453125,315.3399963378906,2549.68994140625
2019-01-08,37.6875,1656.5799560546875,142.52999877929688,1085.3699951171875,320.2699890136719,2574.409912109375
2019-01-09,38.32749938964844,1659.4200439453125,144.22999572753906,1081.6500244140625,319.9599914550781,2584.9599609375
2019-01-10,38.45000076293945,1656.219970703125,144.1999969482422,1078.8299560546875,324.6600036621094,2596.639892578125
2019-01-11,38.0724983215332,1640.56005859375,143.8000030517578,1064.469970703125,337.5899963378906,2596.260009765625
2019-01-14,37.5,1617.2099609375,145.38999938964844,1051.510009765625,332.94000244140625,2582.610107421875
2019-01-15,38.26750183105469,1674.56005859375,148.9499969482422,1086.510009765625,354.6400146484375,2610.300048828125
2019-01-16,38.73500061035156,1683.780029296875,147.5399932861328,1089.510009765625,351.3900146484375,2616.10009765625
2019-01-17,38.96500015258789,1693.219970703125,148.3000030517578,1099.1199951171875,353.19000244140625,2635.9599609375
2019-01-18,39.20500183105469,1696.199951171875,150.0399932861328,1107.300048828125,339.1000061035156,2670.7099609375
